in:Setback_N,in:Setback_M,in:Setback_S,in:Height_N,in:Height_M,in:Height_S,out:blank,out:DirSunChange,out:AvgDirSun,out:SolRadChange,out:AvgSolRad,img_1,img_2,img_3,img_4,img_5,img_6
84,0,84,39,26,39,,+10.58,+4.31,+8.08,+0.45,northarrow.png,-83.6.39.0.26.-83.6.39_1.png,-83.6.39.0.26.-83.6.39_3.png,LegendDirSun.png,-83.6.39.0.26.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,26,39,,+13.08,+4.40,+12.80,+0.47,northarrow.png,-41.8.39.0.26.-83.6.39_1.png,-41.8.39.0.26.-83.6.39_3.png,LegendDirSun.png,-41.8.39.0.26.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,26,39,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.39.0.26.-83.6.39_1.png,0.39.0.26.-83.6.39_3.png,LegendDirSun.png,0.39.0.26.-83.6.39_2.png,LegendSolRad.png
84,0,84,39,26,52,,+5.90,+4.12,+0.20,+0.42,northarrow.png,-83.6.52.0.26.-83.6.39_1.png,-83.6.52.0.26.-83.6.39_3.png,LegendDirSun.png,-83.6.52.0.26.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,26,52,,+11.46,+4.34,+9.38,+0.46,northarrow.png,-41.8.52.0.26.-83.6.39_1.png,-41.8.52.0.26.-83.6.39_3.png,LegendDirSun.png,-41.8.52.0.26.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,26,52,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.52.0.26.-83.6.39_1.png,0.52.0.26.-83.6.39_3.png,LegendDirSun.png,0.52.0.26.-83.6.39_2.png,LegendSolRad.png
84,84,84,39,39,13,,+9.69,+4.27,+7.87,+0.45,northarrow.png,-83.6.13.-83.6.39.-83.6.39_1.png,-83.6.13.-83.6.39.-83.6.39_3.png,LegendDirSun.png,-83.6.13.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,42,39,39,13,,+9.69,+4.27,+7.89,+0.45,northarrow.png,-41.8.13.-83.6.39.-83.6.39_1.png,-41.8.13.-83.6.39.-83.6.39_3.png,LegendDirSun.png,-41.8.13.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,0,39,39,13,,+9.69,+4.27,+7.90,+0.45,northarrow.png,0.13.-83.6.39.-83.6.39_1.png,0.13.-83.6.39.-83.6.39_3.png,LegendDirSun.png,0.13.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,84,39,39,26,,+9.45,+4.26,+7.36,+0.45,northarrow.png,-83.6.26.-83.6.39.-83.6.39_1.png,-83.6.26.-83.6.39.-83.6.39_3.png,LegendDirSun.png,-83.6.26.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,42,39,39,26,,+9.68,+4.27,+7.85,+0.45,northarrow.png,-41.8.26.-83.6.39.-83.6.39_1.png,-41.8.26.-83.6.39.-83.6.39_3.png,LegendDirSun.png,-41.8.26.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,0,39,39,26,,+9.69,+4.27,+7.90,+0.45,northarrow.png,0.26.-83.6.39.-83.6.39_1.png,0.26.-83.6.39.-83.6.39_3.png,LegendDirSun.png,0.26.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,84,39,39,39,,+7.32,+4.18,+3.46,+0.43,northarrow.png,-83.6.39.-83.6.39.-83.6.39_1.png,-83.6.39.-83.6.39.-83.6.39_3.png,LegendDirSun.png,-83.6.39.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,42,39,39,39,,+9.56,+4.27,+7.59,+0.45,northarrow.png,-41.8.39.-83.6.39.-83.6.39_1.png,-41.8.39.-83.6.39.-83.6.39_3.png,LegendDirSun.png,-41.8.39.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,0,39,39,39,,+9.69,+4.27,+7.90,+0.45,northarrow.png,0.39.-83.6.39.-83.6.39_1.png,0.39.-83.6.39.-83.6.39_3.png,LegendDirSun.png,0.39.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,84,39,39,52,,+2.86,+4.01,-3.79,+0.40,northarrow.png,-83.6.52.-83.6.39.-83.6.39_1.png,-83.6.52.-83.6.39.-83.6.39_3.png,LegendDirSun.png,-83.6.52.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,42,39,39,52,,+8.15,+4.21,+4.95,+0.44,northarrow.png,-41.8.52.-83.6.39.-83.6.39_1.png,-41.8.52.-83.6.39.-83.6.39_3.png,LegendDirSun.png,-41.8.52.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,84,0,39,39,52,,+9.69,+4.27,+7.90,+0.45,northarrow.png,0.52.-83.6.39.-83.6.39_1.png,0.52.-83.6.39.-83.6.39_3.png,LegendDirSun.png,0.52.-83.6.39.-83.6.39_2.png,LegendSolRad.png
84,42,84,39,39,13,,+13.14,+4.41,+12.98,+0.47,northarrow.png,-83.6.13.-41.8.39.-83.6.39_1.png,-83.6.13.-41.8.39.-83.6.39_3.png,LegendDirSun.png,-83.6.13.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,42,39,39,13,,+13.14,+4.41,+13.00,+0.47,northarrow.png,-41.8.13.-41.8.39.-83.6.39_1.png,-41.8.13.-41.8.39.-83.6.39_3.png,LegendDirSun.png,-41.8.13.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,0,39,39,13,,+13.14,+4.41,+13.00,+0.47,northarrow.png,0.13.-41.8.39.-83.6.39_1.png,0.13.-41.8.39.-83.6.39_3.png,LegendDirSun.png,0.13.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,84,39,39,26,,+12.89,+4.40,+12.38,+0.47,northarrow.png,-83.6.26.-41.8.39.-83.6.39_1.png,-83.6.26.-41.8.39.-83.6.39_3.png,LegendDirSun.png,-83.6.26.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,42,39,39,26,,+13.14,+4.41,+12.95,+0.47,northarrow.png,-41.8.26.-41.8.39.-83.6.39_1.png,-41.8.26.-41.8.39.-83.6.39_3.png,LegendDirSun.png,-41.8.26.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,0,39,39,26,,+13.14,+4.41,+13.00,+0.47,northarrow.png,0.26.-41.8.39.-83.6.39_1.png,0.26.-41.8.39.-83.6.39_3.png,LegendDirSun.png,0.26.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,84,39,39,39,,+10.52,+4.30,+7.89,+0.45,northarrow.png,-83.6.39.-41.8.39.-83.6.39_1.png,-83.6.39.-41.8.39.-83.6.39_3.png,LegendDirSun.png,-83.6.39.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,42,39,39,39,,+13.01,+4.40,+12.58,+0.47,northarrow.png,-41.8.39.-41.8.39.-83.6.39_1.png,-41.8.39.-41.8.39.-83.6.39_3.png,LegendDirSun.png,-41.8.39.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,0,39,39,39,,+13.14,+4.41,+13.00,+0.47,northarrow.png,0.39.-41.8.39.-83.6.39_1.png,0.39.-41.8.39.-83.6.39_3.png,LegendDirSun.png,0.39.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,84,39,39,52,,+5.85,+4.12,+0.04,+0.42,northarrow.png,-83.6.52.-41.8.39.-83.6.39_1.png,-83.6.52.-41.8.39.-83.6.39_3.png,LegendDirSun.png,-83.6.52.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,42,39,39,52,,+11.39,+4.34,+9.18,+0.46,northarrow.png,-41.8.52.-41.8.39.-83.6.39_1.png,-41.8.52.-41.8.39.-83.6.39_3.png,LegendDirSun.png,-41.8.52.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,42,0,39,39,52,,+13.14,+4.41,+13.00,+0.47,northarrow.png,0.52.-41.8.39.-83.6.39_1.png,0.52.-41.8.39.-83.6.39_3.png,LegendDirSun.png,0.52.-41.8.39.-83.6.39_2.png,LegendSolRad.png
84,0,84,39,39,13,,+13.21,+4.41,+13.21,+0.47,northarrow.png,-83.6.13.0.39.-83.6.39_1.png,-83.6.13.0.39.-83.6.39_3.png,LegendDirSun.png,-83.6.13.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,39,13,,+13.21,+4.41,+13.22,+0.47,northarrow.png,-41.8.13.0.39.-83.6.39_1.png,-41.8.13.0.39.-83.6.39_3.png,LegendDirSun.png,-41.8.13.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,39,13,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.13.0.39.-83.6.39_1.png,0.13.0.39.-83.6.39_3.png,LegendDirSun.png,0.13.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,84,39,39,26,,+12.95,+4.40,+12.58,+0.47,northarrow.png,-83.6.26.0.39.-83.6.39_1.png,-83.6.26.0.39.-83.6.39_3.png,LegendDirSun.png,-83.6.26.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,39,26,,+13.20,+4.41,+13.18,+0.47,northarrow.png,-41.8.26.0.39.-83.6.39_1.png,-41.8.26.0.39.-83.6.39_3.png,LegendDirSun.png,-41.8.26.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,39,26,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.26.0.39.-83.6.39_1.png,0.26.0.39.-83.6.39_3.png,LegendDirSun.png,0.26.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,84,39,39,39,,+10.58,+4.31,+8.08,+0.45,northarrow.png,-83.6.39.0.39.-83.6.39_1.png,-83.6.39.0.39.-83.6.39_3.png,LegendDirSun.png,-83.6.39.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,39,39,,+13.08,+4.40,+12.80,+0.47,northarrow.png,-41.8.39.0.39.-83.6.39_1.png,-41.8.39.0.39.-83.6.39_3.png,LegendDirSun.png,-41.8.39.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,39,39,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.39.0.39.-83.6.39_1.png,0.39.0.39.-83.6.39_3.png,LegendDirSun.png,0.39.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,84,39,39,52,,+5.90,+4.12,+0.20,+0.42,northarrow.png,-83.6.52.0.39.-83.6.39_1.png,-83.6.52.0.39.-83.6.39_3.png,LegendDirSun.png,-83.6.52.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,39,52,,+11.46,+4.34,+9.38,+0.46,northarrow.png,-41.8.52.0.39.-83.6.39_1.png,-41.8.52.0.39.-83.6.39_3.png,LegendDirSun.png,-41.8.52.0.39.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,39,52,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.52.0.39.-83.6.39_1.png,0.52.0.39.-83.6.39_3.png,LegendDirSun.png,0.52.0.39.-83.6.39_2.png,LegendSolRad.png
84,84,84,39,52,13,,+3.10,+4.01,-0.63,+0.42,northarrow.png,-83.6.13.-83.6.52.-83.6.39_1.png,-83.6.13.-83.6.52.-83.6.39_3.png,LegendDirSun.png,-83.6.13.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,42,39,52,13,,+3.10,+4.01,-0.62,+0.42,northarrow.png,-41.8.13.-83.6.52.-83.6.39_1.png,-41.8.13.-83.6.52.-83.6.39_3.png,LegendDirSun.png,-41.8.13.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,0,39,52,13,,+3.10,+4.01,-0.61,+0.42,northarrow.png,0.13.-83.6.52.-83.6.39_1.png,0.13.-83.6.52.-83.6.39_3.png,LegendDirSun.png,0.13.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,84,39,52,26,,+2.87,+4.01,-1.14,+0.41,northarrow.png,-83.6.26.-83.6.52.-83.6.39_1.png,-83.6.26.-83.6.52.-83.6.39_3.png,LegendDirSun.png,-83.6.26.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,42,39,52,26,,+3.10,+4.01,-0.65,+0.42,northarrow.png,-41.8.26.-83.6.52.-83.6.39_1.png,-41.8.26.-83.6.52.-83.6.39_3.png,LegendDirSun.png,-41.8.26.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,0,39,52,26,,+3.10,+4.01,-0.61,+0.42,northarrow.png,0.26.-83.6.52.-83.6.39_1.png,0.26.-83.6.52.-83.6.39_3.png,LegendDirSun.png,0.26.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,84,39,52,39,,+0.96,+3.93,-4.78,+0.40,northarrow.png,-83.6.39.-83.6.52.-83.6.39_1.png,-83.6.39.-83.6.52.-83.6.39_3.png,LegendDirSun.png,-83.6.39.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,42,39,52,39,,+2.98,+4.01,-0.90,+0.41,northarrow.png,-41.8.39.-83.6.52.-83.6.39_1.png,-41.8.39.-83.6.52.-83.6.39_3.png,LegendDirSun.png,-41.8.39.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,0,39,52,39,,+3.10,+4.01,-0.61,+0.42,northarrow.png,0.39.-83.6.52.-83.6.39_1.png,0.39.-83.6.52.-83.6.39_3.png,LegendDirSun.png,0.39.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,84,39,52,52,,-2.94,+3.78,-11.08,+0.37,northarrow.png,-83.6.52.-83.6.52.-83.6.39_1.png,-83.6.52.-83.6.52.-83.6.39_3.png,LegendDirSun.png,-83.6.52.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,42,39,52,52,,+1.65,+3.96,-3.25,+0.41,northarrow.png,-41.8.52.-83.6.52.-83.6.39_1.png,-41.8.52.-83.6.52.-83.6.39_3.png,LegendDirSun.png,-41.8.52.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,84,0,39,52,52,,+3.10,+4.01,-0.61,+0.42,northarrow.png,0.52.-83.6.52.-83.6.39_1.png,0.52.-83.6.52.-83.6.39_3.png,LegendDirSun.png,0.52.-83.6.52.-83.6.39_2.png,LegendSolRad.png
84,42,84,39,52,13,,+10.82,+4.32,+9.58,+0.46,northarrow.png,-83.6.13.-41.8.52.-83.6.39_1.png,-83.6.13.-41.8.52.-83.6.39_3.png,LegendDirSun.png,-83.6.13.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,42,39,52,13,,+10.82,+4.32,+9.60,+0.46,northarrow.png,-41.8.13.-41.8.52.-83.6.39_1.png,-41.8.13.-41.8.52.-83.6.39_3.png,LegendDirSun.png,-41.8.13.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,0,39,52,13,,+10.82,+4.32,+9.61,+0.46,northarrow.png,0.13.-41.8.52.-83.6.39_1.png,0.13.-41.8.52.-83.6.39_3.png,LegendDirSun.png,0.13.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,84,39,52,26,,+10.59,+4.31,+9.03,+0.46,northarrow.png,-83.6.26.-41.8.52.-83.6.39_1.png,-83.6.26.-41.8.52.-83.6.39_3.png,LegendDirSun.png,-83.6.26.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,42,39,52,26,,+10.82,+4.32,+9.56,+0.46,northarrow.png,-41.8.26.-41.8.52.-83.6.39_1.png,-41.8.26.-41.8.52.-83.6.39_3.png,LegendDirSun.png,-41.8.26.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,0,39,52,26,,+10.82,+4.32,+9.61,+0.46,northarrow.png,0.26.-41.8.52.-83.6.39_1.png,0.26.-41.8.52.-83.6.39_3.png,LegendDirSun.png,0.26.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,84,39,52,39,,+8.47,+4.22,+4.81,+0.44,northarrow.png,-83.6.39.-41.8.52.-83.6.39_1.png,-83.6.39.-41.8.52.-83.6.39_3.png,LegendDirSun.png,-83.6.39.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,42,39,52,39,,+10.69,+4.31,+9.19,+0.46,northarrow.png,-41.8.39.-41.8.52.-83.6.39_1.png,-41.8.39.-41.8.52.-83.6.39_3.png,LegendDirSun.png,-41.8.39.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,0,39,52,39,,+10.82,+4.32,+9.61,+0.46,northarrow.png,0.39.-41.8.52.-83.6.39_1.png,0.39.-41.8.52.-83.6.39_3.png,LegendDirSun.png,0.39.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,84,39,52,52,,+3.94,+4.05,-2.64,+0.41,northarrow.png,-83.6.52.-41.8.52.-83.6.39_1.png,-83.6.52.-41.8.52.-83.6.39_3.png,LegendDirSun.png,-83.6.52.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,42,39,52,52,,+9.20,+4.25,+6.16,+0.44,northarrow.png,-41.8.52.-41.8.52.-83.6.39_1.png,-41.8.52.-41.8.52.-83.6.39_3.png,LegendDirSun.png,-41.8.52.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,42,0,39,52,52,,+10.82,+4.32,+9.61,+0.46,northarrow.png,0.52.-41.8.52.-83.6.39_1.png,0.52.-41.8.52.-83.6.39_3.png,LegendDirSun.png,0.52.-41.8.52.-83.6.39_2.png,LegendSolRad.png
84,0,84,39,52,13,,+13.21,+4.41,+13.21,+0.47,northarrow.png,-83.6.13.0.52.-83.6.39_1.png,-83.6.13.0.52.-83.6.39_3.png,LegendDirSun.png,-83.6.13.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,52,13,,+13.21,+4.41,+13.22,+0.47,northarrow.png,-41.8.13.0.52.-83.6.39_1.png,-41.8.13.0.52.-83.6.39_3.png,LegendDirSun.png,-41.8.13.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,52,13,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.13.0.52.-83.6.39_1.png,0.13.0.52.-83.6.39_3.png,LegendDirSun.png,0.13.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,84,39,52,26,,+12.95,+4.40,+12.58,+0.47,northarrow.png,-83.6.26.0.52.-83.6.39_1.png,-83.6.26.0.52.-83.6.39_3.png,LegendDirSun.png,-83.6.26.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,52,26,,+13.20,+4.41,+13.18,+0.47,northarrow.png,-41.8.26.0.52.-83.6.39_1.png,-41.8.26.0.52.-83.6.39_3.png,LegendDirSun.png,-41.8.26.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,52,26,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.26.0.52.-83.6.39_1.png,0.26.0.52.-83.6.39_3.png,LegendDirSun.png,0.26.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,84,39,52,39,,+10.58,+4.31,+8.08,+0.45,northarrow.png,-83.6.39.0.52.-83.6.39_1.png,-83.6.39.0.52.-83.6.39_3.png,LegendDirSun.png,-83.6.39.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,52,39,,+13.08,+4.40,+12.80,+0.47,northarrow.png,-41.8.39.0.52.-83.6.39_1.png,-41.8.39.0.52.-83.6.39_3.png,LegendDirSun.png,-41.8.39.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,52,39,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.39.0.52.-83.6.39_1.png,0.39.0.52.-83.6.39_3.png,LegendDirSun.png,0.39.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,84,39,52,52,,+5.90,+4.12,+0.20,+0.42,northarrow.png,-83.6.52.0.52.-83.6.39_1.png,-83.6.52.0.52.-83.6.39_3.png,LegendDirSun.png,-83.6.52.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,42,39,52,52,,+11.46,+4.34,+9.38,+0.46,northarrow.png,-41.8.52.0.52.-83.6.39_1.png,-41.8.52.0.52.-83.6.39_3.png,LegendDirSun.png,-41.8.52.0.52.-83.6.39_2.png,LegendSolRad.png
84,0,0,39,52,52,,+13.21,+4.41,+13.23,+0.47,northarrow.png,0.52.0.52.-83.6.39_1.png,0.52.0.52.-83.6.39_3.png,LegendDirSun.png,0.52.0.52.-83.6.39_2.png,LegendSolRad.png
42,84,84,39,13,13,,+17.69,+4.58,+18.78,+0.50,northarrow.png,-83.6.13.-83.6.13.-41.8.39_1.png,-83.6.13.-83.6.13.-41.8.39_3.png,LegendDirSun.png,-83.6.13.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,42,39,13,13,,+17.69,+4.58,+18.81,+0.50,northarrow.png,-41.8.13.-83.6.13.-41.8.39_1.png,-41.8.13.-83.6.13.-41.8.39_3.png,LegendDirSun.png,-41.8.13.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,0,39,13,13,,+17.69,+4.58,+18.81,+0.50,northarrow.png,0.13.-83.6.13.-41.8.39_1.png,0.13.-83.6.13.-41.8.39_3.png,LegendDirSun.png,0.13.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,84,39,13,26,,+17.43,+4.57,+18.17,+0.49,northarrow.png,-83.6.26.-83.6.13.-41.8.39_1.png,-83.6.26.-83.6.13.-41.8.39_3.png,LegendDirSun.png,-83.6.26.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,42,39,13,26,,+17.69,+4.58,+18.77,+0.50,northarrow.png,-41.8.26.-83.6.13.-41.8.39_1.png,-41.8.26.-83.6.13.-41.8.39_3.png,LegendDirSun.png,-41.8.26.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,0,39,13,26,,+17.69,+4.58,+18.81,+0.50,northarrow.png,0.26.-83.6.13.-41.8.39_1.png,0.26.-83.6.13.-41.8.39_3.png,LegendDirSun.png,0.26.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,84,39,13,39,,+15.07,+4.48,+13.66,+0.48,northarrow.png,-83.6.39.-83.6.13.-41.8.39_1.png,-83.6.39.-83.6.13.-41.8.39_3.png,LegendDirSun.png,-83.6.39.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,42,39,13,39,,+17.56,+4.58,+18.38,+0.50,northarrow.png,-41.8.39.-83.6.13.-41.8.39_1.png,-41.8.39.-83.6.13.-41.8.39_3.png,LegendDirSun.png,-41.8.39.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,0,39,13,39,,+17.69,+4.58,+18.81,+0.50,northarrow.png,0.39.-83.6.13.-41.8.39_1.png,0.39.-83.6.13.-41.8.39_3.png,LegendDirSun.png,0.39.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,84,39,13,52,,+10.39,+4.30,+5.78,+0.44,northarrow.png,-83.6.52.-83.6.13.-41.8.39_1.png,-83.6.52.-83.6.13.-41.8.39_3.png,LegendDirSun.png,-83.6.52.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,42,39,13,52,,+15.94,+4.51,+14.95,+0.48,northarrow.png,-41.8.52.-83.6.13.-41.8.39_1.png,-41.8.52.-83.6.13.-41.8.39_3.png,LegendDirSun.png,-41.8.52.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,84,0,39,13,52,,+17.69,+4.58,+18.81,+0.50,northarrow.png,0.52.-83.6.13.-41.8.39_1.png,0.52.-83.6.13.-41.8.39_3.png,LegendDirSun.png,0.52.-83.6.13.-41.8.39_2.png,LegendSolRad.png
42,42,84,39,13,13,,+17.69,+4.58,+18.78,+0.50,northarrow.png,-83.6.13.-41.8.13.-41.8.39_1.png,-83.6.13.-41.8.13.-41.8.39_3.png,LegendDirSun.png,-83.6.13.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,42,39,13,13,,+17.69,+4.58,+18.81,+0.50,northarrow.png,-41.8.13.-41.8.13.-41.8.39_1.png,-41.8.13.-41.8.13.-41.8.39_3.png,LegendDirSun.png,-41.8.13.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,0,39,13,13,,+17.69,+4.58,+18.81,+0.50,northarrow.png,0.13.-41.8.13.-41.8.39_1.png,0.13.-41.8.13.-41.8.39_3.png,LegendDirSun.png,0.13.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,84,39,13,26,,+17.43,+4.57,+18.17,+0.49,northarrow.png,-83.6.26.-41.8.13.-41.8.39_1.png,-83.6.26.-41.8.13.-41.8.39_3.png,LegendDirSun.png,-83.6.26.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,42,39,13,26,,+17.69,+4.58,+18.77,+0.50,northarrow.png,-41.8.26.-41.8.13.-41.8.39_1.png,-41.8.26.-41.8.13.-41.8.39_3.png,LegendDirSun.png,-41.8.26.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,0,39,13,26,,+17.69,+4.58,+18.81,+0.50,northarrow.png,0.26.-41.8.13.-41.8.39_1.png,0.26.-41.8.13.-41.8.39_3.png,LegendDirSun.png,0.26.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,84,39,13,39,,+15.07,+4.48,+13.66,+0.48,northarrow.png,-83.6.39.-41.8.13.-41.8.39_1.png,-83.6.39.-41.8.13.-41.8.39_3.png,LegendDirSun.png,-83.6.39.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,42,39,13,39,,+17.56,+4.58,+18.38,+0.50,northarrow.png,-41.8.39.-41.8.13.-41.8.39_1.png,-41.8.39.-41.8.13.-41.8.39_3.png,LegendDirSun.png,-41.8.39.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,0,39,13,39,,+17.69,+4.58,+18.81,+0.50,northarrow.png,0.39.-41.8.13.-41.8.39_1.png,0.39.-41.8.13.-41.8.39_3.png,LegendDirSun.png,0.39.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,84,39,13,52,,+10.39,+4.30,+5.78,+0.44,northarrow.png,-83.6.52.-41.8.13.-41.8.39_1.png,-83.6.52.-41.8.13.-41.8.39_3.png,LegendDirSun.png,-83.6.52.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,42,39,13,52,,+15.94,+4.51,+14.95,+0.48,northarrow.png,-41.8.52.-41.8.13.-41.8.39_1.png,-41.8.52.-41.8.13.-41.8.39_3.png,LegendDirSun.png,-41.8.52.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,42,0,39,13,52,,+17.69,+4.58,+18.81,+0.50,northarrow.png,0.52.-41.8.13.-41.8.39_1.png,0.52.-41.8.13.-41.8.39_3.png,LegendDirSun.png,0.52.-41.8.13.-41.8.39_2.png,LegendSolRad.png
42,0,84,39,13,13,,+17.69,+4.58,+18.78,+0.50,northarrow.png,-83.6.13.0.13.-41.8.39_1.png,-83.6.13.0.13.-41.8.39_3.png,LegendDirSun.png,-83.6.13.0.13.-41.8.39_2.png,LegendSolRad.png
42,0,42,39,13,13,,+17.69,+4.58,+18.81,+0.50,northarrow.png,-41.8.13.0.13.-41.8.39_1.png,-41.8.13.0.13.-41.8.39_3.png,LegendDirSun.png,-41.8.13.0.13.-41.8.39_2.png,LegendSolRad.png
42,0,0,39,13,13,,+17.69,+4.58,+18.81,+0.50,northarrow.png,0.13.0.13.-41.8.39_1.png,0.13.0.13.-41.8.39_3.png,LegendDirSun.png,0.13.0.13.-41.8.39_2.png,LegendSolRad.png
42,0,84,39,13,26,,+17.43,+4.57,+18.17,+0.49,northarrow.png,-83.6.26.0.13.-41.8.39_1.png,-83.6.26.0.13.-41.8.39_3.png,LegendDirSun.png,-83.6.26.0.13.-41.8.39_2.png,LegendSolRad.png
42,0,42,39,13,26,,+17.69,+4.58,+18.77,+0.50,northarrow.png,-41.8.26.0.13.-41.8.39_1.png,-41.8.26.0.13.-41.8.39_3.png,LegendDirSun.png,-41.8.26.0.13.-41.8.39_2.png,LegendSolRad.png
